279	[0.012165,-0.119434,0.020491,0.032564,0.045043,-0.008944,0.096092,-0.115692,-0.016517,-0.231457,-0.135093,-0.061070,-0.031457,-0.021232,0.127938,0.014839,0.073224,0.150036,0.071219,-0.106817,-0.010020,-0.041672,0.075070,0.228483,0.191337,-0.031265,0.086851,0.037448,-0.240840,-0.030503,0.037430,-0.013806,-0.067730,-0.165215,0.191594,0.097667,0.086978,-0.201259,-0.026821,0.184381,0.129296,0.207188,-0.289898,-0.117716,0.059327,-0.167960,-0.010607,-0.039137,-0.280838,-0.033662,-0.014729,0.011781,-0.121364,-0.185925,0.094401,-0.093033,0.138559,-0.035635,-0.001649,0.224053,-0.121268,0.112590,-0.165019,0.173482]
280	[0.131335,0.087657,-0.064517,-0.056836,-0.032239,-0.166892,-0.146607,-0.062891,-0.075435,0.004022,0.002945,-0.020461,0.151433,0.168949,0.103673,0.335263,-0.061937,-0.017621,-0.109780,-0.148563,-0.256770,0.133713,0.104339,-0.032522,-0.055681,0.114978,-0.219828,-0.205212,-0.117579,0.037748,-0.106713,-0.160238,-0.188483,0.070518,0.278556,0.131148,-0.115856,-0.036105,-0.123891,-0.117970,0.046610,-0.127248,-0.139119,-0.084689,-0.008616,-0.136690,0.118648,-0.039876,-0.019017,0.117553,-0.075825,0.168243,0.045366,-0.129195,-0.265659,0.162958,0.109779,-0.023657,0.059081,0.020875,-0.009143,-0.002674,0.007830,0.008640]
281	[0.084023,0.008602,-0.064861,-0.008307,0.108470,0.029917,0.010874,0.146530,0.110200,-0.082827,0.013179,0.175831,0.265496,-0.217874,0.148923,-0.158706,0.058635,-0.218697,0.086574,0.111247,-0.241401,-0.005958,0.133545,0.076278,-0.191672,-0.072276,0.273581,-0.092926,-0.086866,0.134218,-0.004607,-0.094208,0.005815,-0.008556,0.011533,0.170215,0.034556,-0.005226,-0.078926,0.185332,0.001910,-0.050794,-0.168634,0.001039,-0.092369,0.127824,0.038700,-0.021790,0.022727,-0.249638,0.028571,0.153310,0.156642,-0.015122,0.181551,-0.087351,0.050570,0.275770,0.057907,0.210480,0.110358,0.019837,0.058799,0.047334]
282	[-0.109065,-0.059325,0.144353,-0.007183,-0.094374,0.173349,-0.067027,-0.030320,-0.195715,-0.035093,0.089566,0.127784,-0.023601,0.092201,0.032833,-0.083444,-0.114736,0.112424,-0.066512,0.017803,0.166711,-0.244824,-0.212932,0.118156,-0.019167,-0.018559,0.107232,0.250541,0.028500,0.040506,-0.023939,-0.220589,-0.180319,-0.011311,0.104208,-0.014954,-0.002458,-0.263975,0.107404,0.040139,0.338479,-0.113008,0.027818,-0.272780,-0.222853,-0.036617,0.095811,-0.094136,-0.114089,0.066095,0.091443,0.075405,0.001711,0.114285,0.043961,0.176416,-0.046819,-0.088262,-0.117878,0.069587,-0.093145,0.133551,-0.053678,-0.017478]
283	[0.102839,-0.137359,0.054357,0.108634,0.156838,-0.060010,-0.095703,-0.232156,-0.080922,-0.013317,0.050448,-0.045829,0.286512,-0.031256,0.079457,-0.142430,0.026004,0.179488,-0.031435,0.020425,-0.053512,0.042988,0.159349,0.083937,0.162851,0.172660,0.180053,0.043276,-0.190449,0.029775,-0.119782,-0.152337,0.137725,-0.027802,0.012912,-0.029633,-0.004854,0.055576,0.002466,0.125988,-0.071413,0.114814,0.166126,-0.115266,-0.058564,0.173462,-0.169490,0.069440,-0.054113,-0.182032,-0.266364,-0.059666,-0.173714,0.248464,-0.134145,-0.175178,0.055950,-0.157479,0.135429,-0.012203,0.107748,0.151332,0.021085,-0.090402]
284	[-0.075347,0.044538,0.100530,-0.144451,-0.133937,0.083097,-0.100433,-0.084554,0.218968,0.083924,0.333076,0.251296,0.386990,-0.079013,-0.089299,0.061145,0.035413,-0.004586,-0.114552,0.031023,0.179929,0.106599,-0.162466,-0.114155,0.068476,-0.116000,-0.129852,0.012573,-0.072733,-0.003282,0.133963,-0.034149,0.014099,-0.062513,0.113589,0.033158,-0.031100,0.022790,-0.038126,0.176035,-0.105040,0.140734,0.195670,-0.079222,-0.051215,-0.067042,0.229994,-0.074064,0.033684,-0.017374,0.007974,-0.099087,0.208571,-0.146744,-0.025523,0.062928,0.100280,-0.049432,-0.162447,0.189511,-0.058771,0.086050,0.019453,-0.066655]
285	[-0.025522,0.012064,-0.228219,0.011425,-0.014769,0.062969,-0.061040,-0.029181,-0.047030,0.118997,-0.084321,-0.228551,0.057167,0.141145,-0.035836,-0.032699,0.136642,0.058471,-0.223522,-0.238015,0.022161,0.089979,-0.003706,-0.197653,-0.067037,-0.157411,0.016212,-0.137719,0.265971,0.005509,-0.022396,0.172068,-0.361676,0.038988,0.013015,0.006870,0.169927,0.185385,-0.177287,0.146822,-0.060641,0.007329,0.022334,0.219370,0.013662,0.102242,-0.254093,0.160123,0.028213,-0.046480,0.025068,0.034922,0.061824,-0.045951,0.018598,-0.103682,0.044029,-0.031809,-0.183686,-0.129870,-0.026295,0.099933,0.039705,0.146958]
286	[-0.018431,-0.082420,0.108748,0.031890,-0.035213,0.018596,-0.093000,0.111527,0.054922,0.001116,-0.094421,0.048086,-0.077853,0.030957,-0.119209,0.327284,0.154872,-0.033275,-0.057238,-0.166054,0.068199,-0.148732,-0.227971,0.020899,-0.104858,-0.104010,0.132954,-0.038149,-0.253454,-0.070505,0.179632,0.003729,-0.012756,0.005387,-0.056036,0.140781,-0.142394,0.017674,-0.069330,-0.086081,0.046346,0.243776,-0.239099,0.073654,0.145177,-0.005498,-0.039452,0.030576,0.144351,0.023078,0.055829,-0.197886,0.028660,-0.013069,-0.094142,-0.165316,-0.182890,0.074380,-0.072464,-0.145158,0.102501,0.370981,0.016462,-0.137630]
287	[-0.020811,0.081896,0.178608,-0.004689,-0.060494,0.112318,0.257561,0.099912,0.016030,0.012743,0.101367,0.085057,0.068417,0.085715,-0.217414,0.001322,0.112158,0.177591,-0.154143,0.004339,0.070943,-0.010772,0.253819,0.094049,-0.003033,-0.002044,-0.024317,-0.136544,-0.045409,-0.000009,-0.226796,0.022548,-0.057518,-0.068199,-0.064130,0.237168,0.179024,0.033808,-0.009334,0.146290,0.021431,0.089557,-0.294262,-0.062078,0.047624,0.239281,0.037007,0.023657,0.199099,0.042799,0.039697,-0.007274,-0.223091,0.052216,-0.098310,0.049805,0.238671,0.058387,0.227964,0.199224,0.008329,0.027607,-0.034652,0.162361]
288	[-0.013632,0.076975,-0.151577,-0.080458,0.179914,-0.146681,-0.235836,0.048492,0.315992,0.070348,0.089488,0.262534,-0.119102,-0.028062,0.147804,0.242399,-0.014064,-0.129673,0.084360,0.077365,-0.189809,-0.068077,-0.030086,0.039336,0.223493,-0.031689,-0.015159,0.035107,0.135093,-0.263668,-0.058334,0.061129,-0.019962,-0.018243,0.057048,0.207062,0.092569,0.116956,-0.005138,-0.071462,-0.160355,0.241276,0.103567,0.017440,-0.044747,-0.081126,0.041374,0.051842,-0.099893,0.110564,-0.020171,-0.090713,-0.175238,0.019172,-0.045280,0.111198,-0.146601,0.183685,-0.018070,0.088135,-0.159710,-0.043671,-0.073623,0.006868]
289	[0.064564,-0.068736,0.072492,0.300219,0.126540,-0.112972,0.043074,-0.239209,0.061985,0.137689,0.029760,0.236811,-0.027616,0.020224,0.062135,-0.137168,0.028532,-0.123437,0.194186,0.000866,0.007932,0.011712,0.044592,-0.023082,-0.099357,0.039583,0.044602,-0.142459,-0.203108,0.114142,-0.090430,0.105817,0.061665,-0.079247,-0.071005,-0.019252,0.371266,0.037544,-0.104443,-0.020065,-0.106054,0.074731,0.065719,0.330845,0.145893,0.117775,0.154697,-0.015215,0.022211,0.078467,-0.137653,0.060836,0.056995,0.084054,0.125222,-0.117540,-0.055632,-0.069510,0.056816,-0.229974,-0.029305,-0.223966,0.013522,0.007695]
290	[-0.037454,0.070167,0.124006,0.007019,-0.188500,0.024061,-0.138601,-0.092802,-0.200662,-0.024894,-0.007304,0.024514,-0.026875,0.003070,0.010259,0.199003,-0.179957,0.008149,0.005632,-0.146127,-0.112554,0.007783,0.172346,-0.037797,-0.151306,-0.172677,-0.107516,0.080673,0.111960,-0.014301,0.077950,0.241965,-0.040471,0.007081,0.172568,-0.344502,-0.031008,0.056529,0.192471,0.045090,-0.014011,0.252482,-0.047335,-0.005391,-0.101606,0.008551,0.081794,0.055431,0.037774,-0.238654,-0.243524,-0.021940,0.123899,-0.035936,0.156076,-0.166567,-0.123528,0.116162,-0.069103,0.120738,0.013341,0.150743,0.054715,0.214065]
291	[0.205562,-0.057330,0.080627,0.135108,-0.082385,0.140936,0.127313,0.099515,0.057056,0.057855,-0.124274,0.048042,0.264925,0.079969,-0.025141,0.024754,-0.024859,-0.146818,0.180236,0.090607,-0.044267,-0.010704,-0.140942,0.202796,-0.146268,0.056312,0.142400,-0.107077,0.192150,-0.085946,0.058624,0.088446,-0.017538,0.114836,0.118313,0.102579,0.074533,-0.252504,0.054612,-0.037892,0.165798,0.108895,-0.171453,0.001151,0.140041,-0.043668,0.015608,-0.082377,0.134614,-0.085411,0.118148,-0.130600,-0.220307,0.172032,0.202170,-0.196738,-0.115751,-0.002007,-0.117407,-0.069412,-0.259682,-0.093328,0.069449,0.028276]
292	[0.189301,0.050608,0.205911,0.093954,0.127009,-0.149771,0.056149,0.237144,-0.075299,-0.068444,-0.226086,0.090701,0.186662,-0.209754,0.017226,0.204224,0.075547,-0.088239,-0.016204,0.181112,-0.133282,-0.178618,0.132745,-0.064024,-0.103881,-0.057085,-0.159883,0.015048,0.190889,-0.021974,0.003808,-0.038822,-0.278549,0.168848,0.026603,-0.117561,0.006774,-0.139509,-0.100243,-0.088528,0.091621,0.096976,-0.189909,-0.011815,0.045072,0.044142,0.016892,-0.022490,-0.034118,-0.105955,-0.065689,-0.058671,-0.164415,-0.041327,-0.196496,0.145548,0.028792,0.072627,0.070159,-0.119962,-0.069305,-0.054096,-0.257729,-0.024622]
293	[-0.014532,0.120076,-0.007978,0.000806,0.013359,-0.253494,0.125630,-0.044245,0.189211,0.063566,0.097603,0.069380,0.186008,0.237566,-0.031445,-0.112346,-0.136646,-0.003101,-0.058116,0.177297,0.178390,-0.164692,-0.231927,-0.002596,0.162491,-0.093492,-0.007706,0.403274,-0.058154,-0.239738,0.094547,0.080641,0.015006,0.053916,0.016430,-0.019589,0.045221,0.237228,-0.117335,0.062811,-0.140799,-0.081514,0.009953,-0.004463,-0.075820,0.038540,-0.004705,0.005232,0.028041,-0.173957,-0.007735,0.054902,-0.066101,-0.109778,0.024901,-0.064465,0.058200,0.034900,-0.100224,0.276598,0.056797,-0.118920,0.117388,0.112321]
294	[-0.122686,-0.212398,-0.096914,0.299605,0.096157,-0.072222,-0.112753,0.038354,-0.205492,-0.188735,-0.070102,0.029343,-0.061473,-0.172384,0.142152,0.170433,-0.043631,-0.158489,0.123588,0.041889,0.032686,-0.032414,-0.223569,0.117912,-0.065061,-0.045358,0.078946,-0.150211,-0.226053,0.110431,0.148295,-0.189054,0.036156,0.135023,-0.064891,-0.037410,-0.064554,-0.165224,0.080325,0.160301,-0.123800,-0.032426,0.189875,-0.057767,-0.036811,0.101288,0.092611,-0.167796,-0.055364,0.109431,-0.013777,0.031888,-0.006043,0.018738,0.043454,0.113840,0.105968,-0.149724,-0.027543,-0.035486,0.066014,0.181336,-0.023748,-0.285763]
295	[0.065718,-0.032163,-0.006561,-0.087262,-0.088270,-0.024234,-0.238312,0.000460,0.262880,0.035504,-0.191878,-0.078940,-0.046020,0.036980,0.000870,-0.330625,-0.321124,0.025300,0.075398,0.041581,-0.019083,-0.130299,-0.176501,-0.023150,0.055862,0.144565,-0.100796,-0.012312,-0.003160,-0.070721,0.074817,-0.093470,0.129934,-0.191675,0.035298,0.159529,0.073942,0.129864,-0.069575,0.221782,0.116989,0.124001,-0.037695,0.097999,0.162851,-0.044254,-0.041562,-0.310425,0.012312,-0.016455,0.009528,-0.011938,-0.205694,0.015512,-0.075252,-0.104186,-0.019016,-0.003930,0.131089,0.157944,0.020877,-0.132697,0.106836,0.163392]
296	[-0.023685,0.202132,0.065836,-0.131390,-0.202788,-0.059138,-0.162752,-0.172201,0.142711,-0.039024,0.142308,0.181332,-0.060883,0.044958,0.011054,0.015130,0.219479,0.213578,0.081289,0.035656,0.117822,0.033615,-0.144909,0.174019,-0.073478,-0.072752,-0.052381,-0.104511,-0.129639,0.303225,0.000042,-0.090445,0.085572,0.194727,0.039521,-0.211063,-0.045726,0.304722,-0.188481,0.117277,0.116418,-0.057668,-0.174456,-0.069220,0.051182,-0.095939,0.037138,0.212150,-0.143575,0.043002,-0.026514,0.101278,-0.102246,0.016218,0.100069,-0.025460,-0.139732,-0.040637,-0.096339,0.089358,-0.013129,-0.062315,-0.017945,-0.048559]
297	[-0.070381,-0.003460,0.110361,-0.105993,-0.119410,0.135243,0.191869,0.145709,-0.063755,0.051664,-0.166788,0.073913,-0.175527,0.211117,0.117466,-0.050827,0.009441,-0.185089,-0.016788,-0.083072,-0.177282,-0.178545,-0.070671,-0.046146,0.089573,-0.108232,-0.009137,0.023055,0.213173,0.126741,-0.082811,-0.059996,-0.055536,-0.175912,0.107372,-0.245425,0.007107,0.012432,0.057977,-0.032802,-0.250398,-0.115054,0.049867,0.205490,0.087060,-0.062364,-0.098019,0.168462,-0.046317,0.199741,0.000102,0.034652,-0.058819,-0.068569,0.103289,0.062624,-0.035670,-0.128702,-0.036667,-0.328430,0.091640,0.245424,-0.047837,0.021756]
298	[0.025615,-0.049363,-0.240066,0.172486,0.025472,0.019589,0.243827,0.042039,0.046657,0.002870,-0.048707,0.023368,-0.049841,-0.219750,0.073932,-0.058963,0.031790,0.007442,0.085909,0.072231,0.055378,0.134987,0.022128,-0.020414,0.202491,0.220693,-0.086741,0.252936,-0.124799,0.083169,0.007753,-0.189550,0.280930,0.062902,0.013942,-0.020496,-0.028798,0.106483,0.289864,0.069675,-0.089562,-0.013111,-0.077500,-0.071523,-0.176116,0.199968,-0.049472,-0.177219,0.129003,0.141410,0.162920,0.065776,-0.136657,0.021909,0.217309,0.009366,0.022904,-0.075415,-0.036838,0.046612,0.162508,0.179915,0.123072,0.023545]
299	[-0.045971,-0.177304,-0.060396,0.015152,0.143524,0.148561,-0.082811,0.077925,-0.030723,0.014983,-0.025398,0.091158,0.106988,-0.020883,-0.075083,-0.120644,-0.001555,0.029773,-0.076992,0.053466,-0.125174,0.092150,0.031094,0.190908,0.103812,-0.179629,0.109750,0.017039,0.044308,0.000790,-0.042563,0.056620,0.039039,0.276212,0.198235,0.099942,-0.070422,-0.065818,-0.082914,0.123782,0.083267,-0.208324,-0.101735,0.096877,0.129548,0.270818,0.288907,0.050926,0.025756,0.213026,-0.089718,-0.077096,0.238082,0.079197,0.115715,-0.136371,0.168576,-0.006861,0.149556,-0.171714,0.001341,0.245442,-0.172706,0.030921]
300	[0.031095,-0.106817,-0.171076,-0.071663,0.020915,0.127909,-0.140954,-0.076847,-0.029260,0.037216,0.202718,-0.108768,-0.014081,0.168129,0.169485,0.146877,0.092596,0.115126,0.074608,0.097598,0.086413,-0.001194,0.242107,-0.049866,0.114764,-0.156120,0.065552,0.029714,-0.075430,-0.019478,0.092408,-0.120321,-0.019183,0.046989,0.072136,-0.059465,-0.209558,0.046232,-0.150804,0.276616,-0.030352,-0.288706,-0.047369,0.123296,0.015471,0.130108,0.213377,-0.013431,-0.132390,0.051267,0.087691,0.051911,-0.209254,-0.159903,0.151151,-0.052019,-0.074461,0.202854,0.075700,0.130971,-0.099273,0.085845,0.031035,-0.254917]
301	[0.096103,0.320188,-0.069883,0.043782,-0.221827,-0.190915,0.207826,-0.064000,0.095609,-0.012066,0.047649,-0.103072,-0.143917,0.052064,0.002078,-0.170088,-0.191403,-0.073970,0.016542,-0.145681,0.124623,0.120835,-0.112803,0.080201,0.040972,0.210319,0.000095,-0.151471,0.105288,-0.069299,0.032864,-0.002931,-0.296802,0.084948,-0.065477,0.199394,-0.025048,-0.124601,-0.113593,-0.096292,0.161730,0.056702,0.102877,-0.019937,-0.036625,-0.120369,-0.148301,-0.135442,0.163270,-0.053989,0.161528,0.152210,0.004038,-0.091849,0.056931,0.097663,0.187064,-0.015514,-0.002134,0.169788,-0.013329,0.100325,0.117969,-0.112905]
302	[-0.073875,-0.000452,0.144879,-0.062018,-0.020594,0.044185,-0.162256,-0.044216,0.044137,-0.158305,-0.017033,0.047490,-0.013347,0.194902,-0.025188,0.062669,-0.200785,0.202436,0.154136,0.087859,0.019145,0.122566,-0.015814,-0.070599,-0.072140,0.035850,-0.321292,-0.032960,-0.035563,-0.136271,-0.020189,0.088956,0.067843,0.160486,0.031035,0.198761,-0.148662,0.111896,-0.108704,0.087012,0.054012,0.074699,0.120585,0.281059,0.112896,-0.012023,0.173496,0.074868,-0.153187,-0.100118,0.246627,-0.152044,-0.070582,0.079006,0.073411,0.091091,-0.229349,-0.053094,-0.148498,0.076666,-0.147328,0.214031,0.006898,-0.160291]
303	[0.152502,-0.008714,0.268137,0.060348,0.020384,0.185292,-0.139914,0.024077,-0.009607,-0.106875,0.114548,0.186787,-0.067298,0.093377,0.069775,0.288667,0.126491,0.126095,-0.022937,0.107456,0.068160,0.241249,0.102035,0.250946,0.157478,-0.027139,0.118798,0.006304,0.155859,-0.198489,-0.036798,0.318602,0.010634,-0.118788,0.009395,-0.110516,0.007601,-0.017200,0.106687,-0.025242,0.057909,0.187810,0.089808,-0.163314,-0.092486,-0.207684,0.022186,-0.019903,-0.079327,-0.037731,-0.002148,0.051273,-0.047160,-0.111810,0.260385,0.059757,0.076676,0.099298,0.027804,0.095189,0.047854,-0.004612,0.032092,-0.092795]
304	[0.155591,-0.084397,-0.056112,0.080532,0.023534,0.010841,0.064308,-0.165623,0.132133,0.028317,-0.204810,0.013586,0.236853,-0.069038,0.033240,-0.050402,-0.122886,-0.296854,-0.028126,0.019091,-0.005633,0.209462,0.045114,0.002593,-0.018372,-0.046729,0.048040,0.190665,-0.210675,-0.061825,0.018468,-0.082581,0.167349,0.021081,-0.062077,0.016116,-0.043795,0.112413,-0.057997,-0.092789,0.066792,-0.216795,-0.088907,0.273422,0.009361,-0.225896,-0.052378,0.260682,-0.103192,-0.234958,0.150428,0.005086,-0.115267,0.025947,0.071626,0.051584,-0.025532,0.054990,-0.023007,0.226072,0.036731,0.195201,0.150570,0.110853]
305	[-0.082512,-0.114272,-0.069408,0.081251,0.012064,0.002577,-0.204835,0.134787,-0.054036,0.009542,-0.022503,-0.001866,0.127658,0.077668,0.034101,-0.034591,-0.143047,-0.165413,0.038640,-0.049633,0.146035,-0.098894,0.130445,-0.180255,0.055294,-0.099249,0.108669,-0.267996,0.065402,0.029865,0.033963,-0.110445,-0.062974,0.147697,0.177680,0.071819,0.055345,0.148261,0.181491,-0.124722,-0.156993,-0.079544,0.063748,-0.292092,0.089428,-0.158779,-0.048029,0.087453,0.176660,-0.002062,0.007225,0.059280,-0.073448,-0.253585,0.091376,0.082278,0.193152,0.177975,0.035471,-0.172306,-0.082087,-0.038997,0.179683,0.270436]
306	[-0.123574,0.114135,0.004186,0.096530,-0.001331,0.061597,-0.018644,-0.198599,-0.084722,0.019850,0.084668,0.306133,0.065840,0.160662,0.036302,-0.082688,0.041991,0.145895,-0.120135,-0.010195,-0.128372,0.020192,0.173869,-0.079341,-0.026494,0.039031,-0.068405,0.012839,0.226045,-0.014240,-0.222137,-0.163389,-0.020353,-0.033041,0.043971,0.131168,0.065234,0.041063,-0.162033,-0.058345,-0.137087,0.130398,-0.055791,0.124396,-0.038377,0.061299,0.198347,0.163389,-0.108866,0.103251,0.058925,0.096916,0.135958,0.132510,-0.090312,0.119480,-0.014455,0.056406,-0.217333,-0.277291,0.179037,0.216145,-0.202579,-0.153429]
307	[0.071916,-0.052949,0.002915,0.181587,0.015037,-0.075147,0.032924,0.173007,-0.021073,-0.070600,0.001916,-0.103223,-0.092397,-0.145874,0.024119,-0.136962,-0.206029,0.082420,0.103021,-0.249353,-0.027092,-0.050563,0.128772,-0.057502,0.018933,0.017290,-0.162432,0.091104,0.070456,-0.233830,0.091802,0.115045,-0.142481,-0.134309,0.004772,-0.087797,0.155455,0.154123,-0.070175,0.007912,-0.018187,-0.094459,0.018045,0.029529,0.040154,0.147696,0.031151,0.056598,0.228280,0.023042,-0.141094,-0.097890,-0.201759,-0.062675,0.376222,-0.061400,-0.062867,0.167150,-0.012905,0.237744,0.127333,0.142525,0.246102,-0.016470]
308	[0.149667,-0.107941,0.049076,0.006802,-0.120559,-0.062922,-0.092198,0.037854,0.104642,0.078759,-0.092577,0.247066,-0.067264,0.000791,-0.166148,0.011423,0.132160,0.042024,-0.019419,-0.079700,-0.212283,-0.129634,0.135788,0.020710,-0.037955,0.102473,0.112513,0.165588,-0.064352,-0.304981,0.080583,-0.121221,0.034441,-0.246892,-0.049418,-0.082939,-0.017408,0.007404,-0.076152,0.055360,0.147553,0.007175,-0.016251,-0.132273,0.073019,0.052922,0.288138,-0.176822,0.025018,0.034901,0.116522,0.015180,-0.249309,0.197809,-0.154076,-0.060781,0.152512,0.164713,-0.082177,-0.285935,0.059314,0.077059,-0.020463,-0.056069]
309	[-0.061951,0.046834,0.077027,-0.007855,-0.010250,0.014439,0.014014,-0.033025,-0.054172,0.022428,0.016078,-0.009022,-0.034826,-0.123634,-0.174567,0.178725,-0.013964,0.075342,-0.063383,0.090925,0.232919,0.130819,0.132896,0.027995,0.088757,-0.196299,0.342713,-0.049777,-0.163189,0.010200,-0.053328,-0.108989,-0.067331,0.238589,-0.108212,-0.217191,-0.205492,-0.209536,0.035830,0.169964,-0.084381,0.095357,0.043976,-0.154387,0.105367,0.174168,-0.104366,0.247923,-0.106515,-0.004423,-0.014703,-0.050669,0.131359,-0.057901,-0.109942,-0.224674,0.066758,0.100471,0.146979,0.111418,0.139061,-0.066879,0.155281,-0.041033]
310	[-0.052076,-0.088396,-0.246390,-0.044247,-0.048835,-0.142637,0.090648,0.140964,0.169322,-0.030650,0.069391,-0.092990,-0.128393,-0.105021,0.093101,0.088891,0.168828,-0.069794,0.054882,0.098607,-0.094557,0.086075,-0.230108,-0.103079,-0.275726,0.052491,-0.004130,0.035828,0.151087,0.144703,-0.295380,-0.036338,-0.028608,0.128046,-0.161526,-0.110478,-0.062687,-0.171829,0.019454,0.035619,-0.159556,-0.251511,0.220990,0.128805,0.025979,-0.070995,0.132686,-0.006774,0.118729,0.194712,-0.060271,-0.077907,-0.156668,0.039696,0.027774,0.181329,0.076303,-0.034118,0.013768,-0.018738,0.003181,0.193659,-0.125412,-0.003069]
311	[-0.024223,0.162718,0.156521,0.036649,0.149727,-0.005454,-0.115277,-0.077020,-0.142433,0.166857,-0.005431,-0.074278,-0.154288,-0.248071,-0.151040,-0.125464,-0.005064,-0.035523,-0.072236,-0.034036,0.288895,0.208291,0.067997,-0.044819,-0.167369,-0.003279,0.126884,-0.002982,0.141562,0.102776,0.073481,0.034456,-0.111698,-0.103131,0.095846,0.013020,0.170772,-0.087706,0.050632,-0.121085,-0.083799,0.121511,0.095848,0.003672,0.182734,-0.163728,0.308561,-0.135918,0.039285,0.029588,-0.054806,-0.112433,-0.038983,0.121949,0.055181,0.009837,0.142341,0.168664,-0.032257,0.298170,-0.014639,-0.099860,0.160780,0.041025]
312	[-0.124173,-0.036468,0.025705,0.079212,0.027549,-0.103211,-0.002530,-0.088923,0.003461,0.155034,0.127765,0.025655,0.104448,0.124685,-0.202382,0.137576,0.114661,0.013689,0.047165,0.113820,-0.055116,-0.055169,-0.200796,-0.007084,0.286819,-0.070407,-0.154314,0.100892,0.095384,-0.383355,0.118311,0.064216,0.004520,0.091133,-0.100983,-0.045065,-0.034441,0.124145,0.069426,0.201466,0.193102,0.047169,0.016249,0.052955,-0.029223,-0.126961,-0.069551,0.009195,-0.099600,-0.008640,-0.097870,-0.261297,-0.246614,-0.101277,-0.015157,0.134192,0.049537,-0.189919,-0.028984,0.066834,0.218993,0.129243,0.044807,-0.156723]
313	[0.047458,0.045716,0.054457,-0.075512,-0.005315,0.082085,0.140251,0.078494,-0.190810,0.133475,0.022520,0.055907,0.178125,-0.222356,0.001006,0.081591,0.045273,0.245586,-0.083917,0.101404,0.091406,-0.207193,0.142668,-0.048570,-0.211875,-0.025134,0.082669,-0.090022,0.110636,-0.075773,0.041574,-0.128538,-0.219807,0.118918,0.039273,-0.014210,0.202759,0.040784,0.073134,-0.131242,-0.040058,-0.142537,-0.043103,-0.116095,0.155571,-0.115377,-0.095988,-0.024339,0.003268,-0.337066,-0.004963,0.197632,-0.207047,-0.045448,0.100558,-0.006213,-0.099949,-0.156526,0.030613,0.033226,0.013229,-0.062751,-0.304903,0.052930]
314	[0.287299,0.048815,0.336100,0.140456,-0.078242,-0.167667,0.039743,0.141264,-0.010684,-0.030161,-0.028207,0.026630,-0.169755,-0.150091,-0.132381,-0.027690,0.172560,-0.000318,-0.102308,-0.138570,-0.019483,-0.117718,0.027624,-0.069017,-0.214242,0.126343,0.202974,-0.172299,0.008873,0.204167,-0.122393,-0.198359,-0.195844,-0.011845,0.027938,-0.111600,-0.001776,-0.058654,0.242172,0.213082,0.088726,0.080389,0.123267,-0.142102,-0.018495,-0.028897,0.116757,0.024410,0.098108,-0.030419,0.157341,-0.098884,-0.052056,0.079146,-0.053729,0.072408,-0.059681,0.124351,0.100938,0.060943,0.068558,0.119345,-0.024356,-0.086027]
315	[-0.072523,0.111481,-0.157635,-0.013621,-0.133593,-0.144413,-0.087357,0.106125,0.210487,-0.094891,-0.120884,0.179988,-0.039951,-0.126176,-0.120595,-0.017141,0.042927,0.056407,-0.016335,-0.195811,0.087362,0.049682,-0.016839,-0.045923,-0.092940,0.054663,0.136250,0.190499,0.164636,-0.049857,0.025493,0.037107,0.040379,-0.127799,0.244502,-0.022177,-0.038355,0.113208,0.094354,0.116965,-0.211584,-0.207985,-0.024334,-0.170211,0.231341,0.145408,-0.017653,-0.034788,-0.154308,0.128768,0.183861,0.104207,0.173831,0.095883,0.125694,-0.000327,-0.113929,-0.213767,-0.141244,0.043367,-0.028590,-0.133472,0.250369,-0.042643]
316	[0.022275,-0.230149,0.079864,-0.001565,-0.082109,0.167037,-0.009814,0.015433,-0.080677,0.081277,0.148804,-0.184739,0.058546,-0.044670,0.045959,0.130819,0.167007,0.170410,-0.007653,0.090942,-0.129173,0.056233,-0.072538,-0.032549,-0.067112,0.229382,0.045204,-0.016726,0.127950,-0.050289,0.070728,-0.069852,0.064003,0.138489,-0.119445,-0.061739,-0.025365,0.189077,-0.295131,0.103666,-0.160505,0.163112,0.012123,0.106014,0.100205,-0.034625,-0.123836,-0.015298,0.048533,-0.186256,0.096936,-0.130005,0.265187,-0.043835,0.139047,-0.188714,0.020354,0.016284,-0.255786,-0.035727,-0.121905,-0.243076,0.153159,-0.100018]
317	[-0.022186,0.168768,0.016104,-0.048696,0.032458,-0.142654,-0.182002,-0.137680,-0.024986,0.017800,-0.114958,-0.327389,0.118100,0.007262,-0.006879,0.211148,0.140306,0.048895,-0.021660,0.113447,0.241445,-0.073208,0.051086,-0.024495,-0.111245,-0.027916,0.023062,0.001921,0.013560,-0.216773,-0.144618,0.121796,-0.045394,-0.022433,-0.381804,-0.147447,0.095583,-0.022486,-0.030350,0.090636,0.090343,-0.075998,-0.052493,0.189744,0.027965,0.027696,-0.057140,0.062661,-0.227992,-0.184925,0.040621,0.174677,0.107181,-0.051215,0.023882,-0.059929,0.065088,-0.147346,-0.077780,0.092840,0.214839,-0.128063,-0.086316,-0.136075]
